"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2008,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",2417,2060191,FALSE,20171011
2008,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"Jeff Sessions","republican",FALSE,"total",1305383,2060191,FALSE,20171011
2008,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"Vivian Davis Figures","democrat",FALSE,"total",752391,2060191,FALSE,20171011
2008,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",1077,317723,FALSE,20171011
2008,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Bob Bird","alaskan independence",FALSE,"total",13197,317723,FALSE,20171011
2008,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Fredrick D. ""David"" Haase","libertarian",FALSE,"total",2483,317723,FALSE,20171011
2008,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Mark Begich","democrat",FALSE,"total",151767,317723,FALSE,20171011
2008,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Ted Gianoutsos","no party affiliation",FALSE,"total",1385,317723,FALSE,20171011
2008,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Ted Stevens","republican",FALSE,"total",147814,317723,FALSE,20171011
2008,"Arkansas","AR",5,71,42,"US Senate","statewide","gen",FALSE,"Mark L. Pryor","democrat",FALSE,"total",804678,1011754,FALSE,20171011
2008,"Arkansas","AR",5,71,42,"US Senate","statewide","gen",FALSE,"Rebekah Kennedy","green",FALSE,"total",207076,1011754,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bob Kinsey","green",FALSE,"total",50004,2331621,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bob Schaffer","republican",FALSE,"total",990755,2331621,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Bruce E. Lohmiller","green",TRUE,"total",9,2331621,FALSE,20171011
2008,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Buddy Moore","unaffiliated",TRUE,"total",116,2331621,FALSE,20171011
