"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1996,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",633,1499393,FALSE,20171011
1996,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"Charles R. Hebner","natural law",FALSE,"total",9123,1499393,FALSE,20171011
1996,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"Jeff Sessions","republican",FALSE,"total",786436,1499393,FALSE,20171011
1996,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"Mark Thornton","libertarian",FALSE,"total",21550,1499393,FALSE,20171011
1996,"Alabama","AL",1,63,41,"US Senate","statewide","gen",FALSE,"Roger Bedford","democrat",FALSE,"total",681651,1499393,FALSE,20171011
1996,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",1009,231916,FALSE,20171011
1996,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Jed Whittaker","green",FALSE,"total",29037,231916,FALSE,20171011
1996,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Ted Stevens","republican",FALSE,"total",177893,231916,FALSE,20171011
1996,"Alaska","AK",2,94,81,"US Senate","statewide","gen",FALSE,"Theresa Nangle Obermeyer","democrat",FALSE,"total",23977,231916,FALSE,20171011
1996,"Arkansas","AR",5,71,42,"US Senate","statewide","gen",FALSE,"Winston Bryant","democrat",FALSE,"total",400241,846183,FALSE,20171011
1996,"Arkansas","AR",5,71,42,"US Senate","statewide","gen",FALSE,"Y. Tim Hutchinson","republican",FALSE,"total",445942,846183,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",66,1459601,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Randy MacKenzie","natural law",FALSE,"total",41620,1459601,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Tom Strickland","democrat",FALSE,"total",667600,1459601,FALSE,20171011
1996,"Colorado","CO",8,84,62,"US Senate","statewide","gen",FALSE,"Wayne Allard","republican",FALSE,"total",750315,1459601,FALSE,20171011
1996,"Delaware","DE",10,51,11,"US Senate","statewide","gen",FALSE,"Jacqueline Kossoff","natural law",FALSE,"total",1698,275591,FALSE,20171011
1996,"Delaware","DE",10,51,11,"US Senate","statewide","gen",FALSE,"Joseph R. Biden Jr.","democrat",FALSE,"total",165465,275591,FALSE,20171011
1996,"Delaware","DE",10,51,11,"US Senate","statewide","gen",FALSE,"Mark Jones","libertarian",FALSE,"total",3340,275591,FALSE,20171011
1996,"Delaware","DE",10,51,11,"US Senate","statewide","gen",FALSE,"Raymond J. Clatworthy","republican",FALSE,"total",105088,275591,FALSE,20171011
1996,"Georgia","GA",13,58,44,"US Senate","statewide","gen",FALSE,"Guy W. Millner","republican",FALSE,"total",1073969,2259224,FALSE,20171011
1996,"Georgia","GA",13,58,44,"US Senate","statewide","gen",FALSE,"John Gregory Cashin","libertarian",FALSE,"total",81262,2259224,FALSE,20171011
1996,"Georgia","GA",13,58,44,"US Senate","statewide","gen",FALSE,"Max Cleland","democrat",FALSE,"total",1103993,2259224,FALSE,20171011
1996,"Idaho","ID",16,82,63,"US Senate","statewide","gen",FALSE,"Larry E. Craig","republican",FALSE,"total",283532,497233,FALSE,20171011
1996,"Idaho","ID",16,82,63,"US Senate","statewide","gen",FALSE,"Mary J. Charbonneau","independent",FALSE,"total",10137,497233,FALSE,20171011
1996,"Idaho","ID",16,82,63,"US Senate","statewide","gen",FALSE,"Susan Vegors","natural law",FALSE,"total",5142,497233,FALSE,20171011
1996,"Idaho","ID",16,82,63,"US Senate","statewide","gen",FALSE,"Walt Minnick","democrat",FALSE,"total",198422,497233,FALSE,20171011
1996,"Illinois","IL",17,33,21,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",4228,4250722,FALSE,20171011
1996,"Illinois","IL",17,33,21,"US Senate","statewide","gen",FALSE,"Al Salvi","republican",FALSE,"total",1728824,4250722,FALSE,20171011
1996,"Illinois","IL",17,33,21,"US Senate","statewide","gen",FALSE,"Chad Koppie","u.s. taxpayers",FALSE,"total",17563,4250722,FALSE,20171011
1996,"Illinois","IL",17,33,21,"US Senate","statewide","gen",FALSE,"James E. Davis","natural law",FALSE,"total",13838,4250722,FALSE,20171011
1996,"Illinois","IL",17,33,21,"US Senate","statewide","gen",FALSE,"Richard J. Durbin","democrat",FALSE,"total",2384028,4250722,FALSE,20171011
1996,"Illinois","IL",17,33,21,"US Senate","statewide","gen",FALSE,"Robin J. Miller","libertarian",FALSE,"total",41218,4250722,FALSE,20171011
1996,"Illinois","IL",17,33,21,"US Senate","statewide","gen",FALSE,"Steven H. Perry","reform",FALSE,"total",61023,4250722,FALSE,20171011
1996,"Iowa","IA",19,42,31,"US Senate","statewide","gen",FALSE,"Fred Gratson","natural law",FALSE,"total",4248,1224054,FALSE,20171011
1996,"Iowa","IA",19,42,31,"US Senate","statewide","gen",FALSE,"Jim Lightfoot","republican",FALSE,"total",571807,1224054,FALSE,20171011
1996,"Iowa","IA",19,42,31,"US Senate","statewide","gen",FALSE,"Joe Sulentic","nominated by petition",FALSE,"total",1941,1224054,FALSE,20171011
1996,"Iowa","IA",19,42,31,"US Senate","statewide","gen",FALSE,"Shirley E. Pena","socialist workers",FALSE,"total",1844,1224054,FALSE,20171011
1996,"Iowa","IA",19,42,31,"US Senate","statewide","gen",FALSE,"Sue Atkinson","nominated by petition",FALSE,"total",9768,1224054,FALSE,20171011
1996,"Iowa","IA",19,42,31,"US Senate","statewide","gen",FALSE,"Tom Harkin","democrat",FALSE,"total",634166,1224054,FALSE,20171011
1996,"Iowa","IA",19,42,31,"US Senate","statewide","gen",FALSE,"scatter","",FALSE,"total",280,1224054,FALSE,20171011
1996,"Kansas","KS",20,47,32,"US Senate","statewide","gen",FALSE,"Mark S. Marney","reform",FALSE,"total",24145,1052300,FALSE,20171011
1996,"Kansas","KS",20,47,32,"US Senate","statewide","gen",FALSE,"Pat Roberts","republican",FALSE,"total",652677,1052300,FALSE,20171011
1996,"Kansas","KS",20,47,32,"US Senate","statewide","gen",FALSE,"Sally Thompson","democrat",FALSE,"total",362380,1052300,FALSE,20171011
1996,"Kansas","KS",20,47,32,"US Senate","statewide","gen",FALSE,"Steven Rosile","libertarian",FALSE,"total",13098,1052300,FALSE,20171011
1996,"Kansas","KS",20,47,32,"US Senate","statewide","gen",TRUE,"Donald R. Klaassen","reform",FALSE,"total",29351,1064716,FALSE,20171011
1996,"Kansas","KS",20,47,32,"US Senate","statewide","gen",TRUE,"Jill Docking","democrat",FALSE,"total",461344,1064716,FALSE,20171011
1996,"Kansas","KS",20,47,32,"US Senate","statewide","gen",TRUE,"Sam Brownback","republican",FALSE,"total",574021,1064716,FALSE,20171011
1996,"Kentucky","KY",21,61,51,"US Senate","statewide","gen",FALSE,"","",TRUE,"total",17,1307046,FALSE,20171011
1996,"Kentucky","KY",21,61,51,"US Senate","statewide","gen",FALSE,"Dennis L. Lacy","libertarian",FALSE,"total",8595,1307046,FALSE,20171011
1996,"Kentucky","KY",21,61,51,"US Senate","statewide","gen",FALSE,"Mac McElroy","u.s. taxpayers",FALSE,"total",5284,1307046,FALSE,20171011
1996,"Kentucky","KY",21,61,51,"US Senate","statewide","gen",FALSE,"Mitch McConnell","republican",FALSE,"total",724794,1307046,FALSE,20171011
1996,"Kentucky","KY",21,61,51,"US Senate","statewide","gen",FALSE,"Patricia Jo Metten","natural law",FALSE,"total",8344,1307046,FALSE,20171011
1996,"Kentucky","KY",21,61,51,"US Senate","statewide","gen",FALSE,"Steven L. Beshear","democrat",FALSE,"total",560012,1307046,FALSE,20171011
1996,"Louisiana","LA",22,72,45,"US Senate","statewide","gen",FALSE,"Louis ""Woody"" Jenkins","republican",FALSE,"total",847157,1700102,FALSE,20171011
1996,"Louisiana","LA",22,72,45,"US Senate","statewide","gen",FALSE,"Mary L. Landrieu","democrat",FALSE,"total",852945,1700102,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"John C. Rensenbrink","independent",FALSE,"total",23441,606777,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Joseph E. Brennan","democrat",FALSE,"total",266226,606777,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Other","",FALSE,"total",70,606777,FALSE,20171011
1996,"Maine","ME",23,11,2,"US Senate","statewide","gen",FALSE,"Susan M. Collins","republican",FALSE,"total",298422,606777,FALSE,20171011
